858,banser sirik nihhh yeeee,Ivan_Pahlev1
859,@mcaops anjing masuk mesjid disuruh nerima.....eh ustad pengajian kok malah. ditolak .astagfirulloh....(ingin berkata kasar)$@//''''=$-@@ situ sehat?#banser,eve1271
860,"@adietya_5 @uyokback @benzvid_188 aamiin. saya sdh keluar dr semua organisasi baik itu ansor, banser &amp; nu... krn sy tdk mau fanatik organisasi melebihi islam, itu br salah satu alasannya. terima kasih do'anya mas...",saladdi87898257
861,"diprotes gp ansor, pengajian ustaz hanan attaki di tegal batal digelar - islampos https://t.co/h875shm8cn",Ramli_Hamdani
862,"@pemikir5 bos banser @gpansor_satu coba elo datang kemari ke palembang, saya ingin liat kepala ente!",rajo85061142
863,"lek dangdut an di tolak gak jajal, astagfirullah 😚
alasan gp ansor tolak ustadz hanan attaki isi pengajian di tegal https://t.co/lyvsk2d7bi",FitriElia1
864,"keberatan dengan dasar untuk menjaga ketentraman kehidupan bermasyarakat?? mengandung unsur provokatif? what?!! pernah dengar suara hanan attaki ndak?

itu yang tanda tangan dibawah gak punya gelar depan belakang ya?! hanan attaki, lc loh https://t.co/os465eals6",realvaldii
865,@ryzkasihite o kamu banser,FERGWNS
866,@hajibotol @choco_strwbrry ustadz abdul somad dan ustadz hanan attaki itu sholat subuh qunut loh,mocraf1
867,"pagi2 bikin geram lihat berita kajian ust hanan ditolak gp ansor atau banser apalah gitu namanya di tegal. emg sering lihat yg ansor2 gini msuk berita, tp pagi ini saking geramnya gw searching sebenernya mereka itu apa sih",ekaafz
868,"bagus. mari kita tiadakan pengajian dan perbanyak dangdutan.

https://t.co/bboz4mxgvp https://t.co/bboz4mxgvp",PresidenRI45
869,"@manokuun @helmiathaya @kholifah555 daripada lu, ustadz bukan tapi bacot lebih dari guru ngaji ngoahahaha",tanahpasoendan
870,"👉 yaqut @gpansor_satu   anda pantas ?
ustadz mau ceramah dilarang di tolak oleh gp ansor dan banser. 
gp ansor dan banser: -menghormati lgbt.
-menjaga gereja 
dll.
ada lg gp. ansor dan banser melarang/menghalangi ustadz"" berceramah. akan berhadapan dgn masa islam https://t.co/agz5zu1lmj",EdyKaramoy
871,"nah sepakat nih. saya juga heran kenapa pengajian hanan ataki dibubarkan? 

saya sendiri bukan penggemar dia dan paling cuma sekali dua kali dengerin ceramah dia. dan materinya bagus. gak ngajak neko2. 

kenapa dibubarkan? offside nih banser. https://t.co/lbklafue0b",filosofiksi
872,"@witjaksono_heru @pemikir5 hahahaha.... intinya kalian gk mau lah.. di salahkan... 😆😆😆
lagian hanya di indonesia... ustadz kok dakwah di mimbar kaya mau ngerap.. hahahaha... adabnya kemana... guru kencing berdiri... murid kencing sembarangan... 😆😆",4L1B4115SER
873,gp ansor ini ditolak indonesia seharusnya... https://t.co/rvuqpmhcpt,Sornobi
874,"@ismailzuhdi @mrs_enci enya, ujungna malah tambah banyak yang antipati sama banser dan nu.",rasjawa
875,"sharing time bersama ustad hanan ataki lc, ma di kota tegal terpaksa di batalkan karna pemuda ansor dan  banser menyampaikan surat keberatannya.",JULIRAID
876,"@manokuun @helmiathaya @kholifah555 yaa idiot, emang lu pikir ustadz bukan manusia juga yg kagak pernah salah? kek idup lu paling bener aja, udeh mending lu mulai skrg ubah mindset, pola pikir jangan kolot , jangan kudet jangan kuper, kasian",pranamaulana_33
877,"ngetweet sama buat stories hanan attaki juga dibilang provokasi???!!!
cen utekke:(",mfadin4
878,"pada zaman nabi saw, sahabat anshor itu adalah penduduk madinah muslim penolong islam. kalau saat ini, ada yg suka mempersekusi ustadz itu tak usah pakai nama anshor lah.. memalukan dan ahistoris!",ArasAlmustanir1
879,"@ustadtengkuzul mancing mania mantap ustadz,sekali lempar pki kejaring.salah satu komen pki sok beragama:""bukankah rasulullah berdakwah tidak dgn mencaci"". hahaha pki sok ngajarin ustadz",otakubeku
880,@pemikir5 serang za banser.. ga ada guna nya mnurut gw sih..,__OpoSisi__
881,@pemikir5 ada siapa di belakang banser???? https://t.co/pfxg4eerm1,yudipr
882,@dahnilanzar gmn bang komentarnya tentang pembubaran pengajian @hananattakilc. oleh banser.,abdulhak1m_
883,@ustadtengkuzul betul ustadz .... terutama mrk pengikut abu janda ....,Sang_Rajawali
884,"sebaiknya gp ansor tegal tabayyun dulu sama ust hanan attaki, apa maksud bagian ceramah yang dipermasalahkan oleh ketua gp ansor tegal. biar gak miskomunikasi dan berujung surat protes sepihak kayak gini. 

https://t.co/lwvbm2tpib",rasjawa
885,mungkin karena ustadz ini sering memprovokasi jomblo jomblo untuk menikah 😂😂 https://t.co/i1k3hvi1gl,fauzanmubarok_
886,"@manokuun @helmiathaya @kholifah555 lah mending dia, ustadz hanan kuliah di kairo mesir, beliau dari aceh dan dari kecil udah pandai melantunkan ayat suci al qur'an bahkan juara. coba ente darimana? ente siapa? udah berbuat apa buat umat? goblok",tanahpasoendan
887,@ustadtengkuzul mereka ada yg membaca ustadz tapi kalo paham pki gimana...??,Hert47793260
888,@adjiefaisa jadi yg mesti dibubarin apa nih? kajian ustad hanan attaki atau si ormasnya? 🤣,rarararaka_
889,"https://t.co/fp7xx6wolv dalam hal ini juga mengingatkan kita pada sosok gusdur, gus @nugarislucu saat banser menjaga gereja @katolikg",yahudiGL
890,@kumparan saya harap ansor &amp; banser segera dibubarkan...krn banyak bikin onar,MurtiHery
891,"@manokuun @helmiathaya @kholifah555 ya terserah lu, itu urusan lu mau sama ustadz siapa kek, kita bukan tipe orang yg jijik sama golongan lain hanya karena beda ustadz, beda organisasi, sorry, pola pikir kita bukan kek lu yang anti ama perbedaan ,",pranamaulana_33
892,"@ronavioleta @alissawahid sdh ada polisi dana aparat , banser overlaping,    tdk ada mandat dari siapapun atas nama uu dan hukum di republik ini banser boleh membubarkan pengajian,   apa bedanya banser sama teroris dan preman kl ky gini, ini negara hukum ,semua ada aturanya, kl mau kuat kuatan perang saja",Godliem1
893,sewoles ust hanan attaki aj ditolak,bgosmarya
894,"sampe capek seharian kemarin balas wa temen2 yg penasaran sm kronologi gagalnya kajian ust hanan attaki . tolong jan pada nayak lagi, aku sedih 😭",dianaprilia07
895,"makin aneh aja liat berita ust. hanan attaki gajadi ceramah karena dianggap provokatif.. gw beberapa kali dengerin ceramahnya asik, lembut dan netral2 aja tuh..
lah yg suka ngatain satu golongan ""jenggotan, pake gamis, goblok"" itu apa gak provokatif??",rajibepryandha
896,"kalo bisa banser mampu memasok anjing ke mesjid"" biar para jemaah anjing bisa mengaji. habis mau gimana ada org (ustad) masuk mesjid dipersekusi, padahal para jemaah (org) sdh siap mendengar tausiyah. 

ayo @gpansor_satu jgn duduk diam aja. ditunggu pasokan anjingnya 🐕",mhmfikri
897,"@mcaops banser jadi terkenal tukang bubarin pengajian, bknnya bubarin kemaksiatan",Saefull13168315
898,@wienarlestari ustad hanan attaki gak pernah aneh2 kan kalo ceramah?,rasjawa
899,"sebegitunya ustadz hannan yg yaa allah dah banyak yg bilang terlaku menye, tp sm banser disnggap profokatif?

banser banyak yg jomblo apa gimana? https://t.co/xya51spn26",ulwan20_
900,setahu saya setiap pengajian ust hanan attaki tidak pernah ada yang mengandung unsur provokatif! https://t.co/3zo76ke0i9,berlayarr
901,ini mulut pak tua yg ngaku sabagai ustadz lho.usatadz tp tiap hari gak ada baik2 nya bacotnya. https://t.co/ujft8bqidj,RudiRukas
902,@ustadtengkuzul fix ini orang bukan ustadz,yeni_zanubah
903,"perasaan ustadz hanan attaki gak pernah ngomongin ormas lain, gak pernah ngomongin pemerintahan.
beliau cuman bahas tentang anak muda, jalan2, travelling, ibadahnya gimana, sampe bahas nikah muda gitu. bagian mana sii provokasi :((",mfadin4
904,"@roninkhalid ketua gp ansor nya, suruh ngapalin al qur'an dan sdh hafal brp ribu hadist kalau lebih baik dan lebih hafal dari ustadz ha. baru bisa nglarang2,trus dia yang harus gantiin ustadz untuk ngasih tausiah",AfauzaAdel
905,sampai kapan jokowi mendiamkan ulah ormas yang menolak ustadz? memberangus kebebasan! https://t.co/gv92emue8e,Bardoel2
906,"@manokuun @helmiathaya @kholifah555 ciaah ciaah malah balik nuduh, 😄 ngakak ninorang ngelawak mulu dari tadi, kitamah bukan golongan yang hanya nerima 1 ustadz aja cuy, kita nerima kajian dari ustadz1 lain selagi masih berpegang pada al-qur'an dan sunnah. lu dari tadi ngegas mulu? ustadz lu ga laku ya?",pranamaulana_33
907,"@mantriss bapak silakan dengerin beberapa tausiyah beliau. 
bnyk yg ud ngerangkum jadi ""one minute booster"". 
liat betapa ""provokatif""nya beliau. mgkn itu yg jadi alasan banser u mengajukan keberatan",MMuktiW
908,"astaghfirullah banser..banser..
ustadz didalam masjid diusir,  anjing diluar masjid dipersilahkan masuk,  dicari2 dalil pula yg pas...",unchayuanita
909,"banyak anak muda yang salah jalan beliau (ustadz #hananattaki) rangkul hingga kembali ke jalan rabbi, kenapa disangka provokatif?

https://t.co/hxn33rejjk",Habiebull
910,"foto mulai dari sebelah kiri: habib segaf al jufri solo, habib anis al habsyi solo, habib ahmad al habsyi (kakaknya hb anis), habib ustadz husein al habsyi (pendiri pesantren yapi bangil) https://t.co/s7eshdewfs",SayidAgil4
911,"segini lembutnya ceramah ustadz #hananattaki , kenapa disangka provokatif?

https://t.co/zz7ufttbgt",Habiebull
912,safari dakwah ustadz adi hidayat di malaysia @puterisrimaya https://t.co/ztqcsv8kcw,zulrizkii
913,"sentimen anti ansor dan banser dah mulai ada lho, fyi aja",Lukman_Mth
914,"@ustadtengkuzul ""sorbannya aja yg ustadz tapi menyebar kebencian"" ini salah satu komen pki kejang kejang, hahahaha",otakubeku
915,"pngn denger tausiahnya lg??tapi waktu nya
hanan attaki https://t.co/x9brmolmmz",thawillmalleho1
916,@jae60437042 @mas__piyuuu waaaah....awas ni nanti ada yg keslomot trus ngancam2x trus bubarin pengajian ustadz khalid lagi 😅,RiyoWidianto1
917,@pemikir5 banser jangan buat yg aneh aneh karena org lain juga bisa berbuat lebih aneh lagi,Aminuddinamir72
918,"kecileupeungan demi kecileupeungan terjadi di negara ini, persaingan bisnis jd ga fair. kalo ulama banser ga ada yg bisa ceramah yg ciamik, mendinginkan hati &amp; jd magnet bagi umat, ga usah pake cara preman maen bubarin gini..buruk muka cermin dibelah..
 https://t.co/dgwqz1nyvf",epul_epool
919,wkwkwkw ustadz hanan attaki dibubarin juga pengajiannya 😂😂 https://t.co/z7uk4kb4xj,mfadin4
920,perasaan ceramah ustadz hanan attaki tidak pernah nyinggung politik atau berbau provokatif deh,bangonae
921,@jawara_b411 junjungan banser si abu jadul,jajanan_rakyat
922,@tofagarislurus blm jadi anggota banser,PrayitNow02
923,nyata banser itu anti islam https://t.co/orm9hkf6fd,jajanan_rakyat
924,"via @tafaqquhonline: live di youtube tafaqquh video | kuliah subuh 08/07/2019 kajian ""membangun kerohanian"" bersama ustadz dr. musthafa umar, lc. ma

tema: al-quran penyembuh penyakit

disiarkan langsung dari masjid arrahman pekanbaru, riau. 

https://t.co/xi2jzu3mgb",infoPKU
925,"@pakaihatisteril @salima252 baiklah ga mesti dibubarin, tapi tolong cerahkan kami-kami ini gimana caranya ansor dan banser ga jadi polisi mulut lagi? kejadian nolak kek gini bukan baru sekali ini aja",Lukman_Mth
926,"reposted from nikah.sakinah  -  sakinah itu menjaga kesucian
⠀
syukran jazakumllah khairan ustadz salimafillah
⠀
&gt; repost jika bermanfaat
&gt; mention suami/istri kalian
&gt; follow akun kita… https://t.co/qlfgxmndbv",asep_rendusara
927,@ustadtengkuzul @ekki_w org sombing tu cepat mati kaga ya ustadz @ustadtengkuzul ?🤔🤔🤔,rivaikd9191
928,"@manokuun @helmiathaya @kholifah555 ini si @manokuun kelamaan hidup didalam tempurung kelapa , jadi kudet, kuper kagak tau perkembangan gimana, dia taunya berita dari youtube itu juga sepotong2. dia ngerasa ustadz golongan dia yg paling bener",pranamaulana_33
929,@mcaops maunya banser apa ya kok seneng sekali bubarin pengajian,adjatajah
930,@fendahmads @kuatman02097083 banser penjilat,MarioArie9
931,"@mardanialisera gak di cc in ke sono,  pak ustadz?",lepay07
932,"surat perjanjian yg dituliskan mama aku, yang berisi kalo ayah melakukan tindak pelecehan terhadap aku lagi, beliau harus di hukum dengan aturan yg berlaku, lengkap dengan materai 6000.
namun ustadz itu berulah lagi.",Chocomi65416923
933,"1. bukan ulama nu
2. ulama nu ga laku di masyarakat
3. ulama tegal banyak koq impor dr daerah lain
4. banser kalo ga bubarin kajian, ga ada kerja https://t.co/nvtnldcwjk",xtra_terrible
934,"akhirnya aku menyerah, aku di ruqyah, meski aku tidak merasa ada yang berubah.
dan aku terpaksa menghentikan proses pelaporan. karena kata ustadz aku sudah punya surat perjanjian.",Chocomi65416923
935,ustadz fariz sholehudin iskandar....wkwkwkwkw,rizeiz
936,"pokoknya ustadz itu menyalahkan ibuku, dan menyalahkan aku karena sudah dilecehkan tapi malah berbuat zinah dengan org lain, alias, yg aku lakukan lebih hina.
aku capek berdebat dengannya. 
dan capek melihat tingkah ibu yang mati matian membela suaminya.",Chocomi65416923
937,"ketua fraksi pks dprd kabupaten bekasi ustadz ayub_rohadi membersamai kader dan simpatisan yang hadir pada acara halal bi halal dpc pks cibitung

#halalbihalal #ragunanzoo @ kebun binatang ragunan https://t.co/rgwzu25oxg",PKSCibitung
938,@ustadtengkuzul kalau orang indo pake baju gurun terus gabung isis bagai mana pendapat ustadz ????,marlonbrando__
939,"diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan ~ (sesama muslim kok gitu ?) https://t.co/wrik6ac1vg https://t.co/xnjckouo1k",sarapan_seru
940,@ustadtengkuzul heran ya pak ustadz...tdk sk dgn tweet an pak ustadz tp nongol mulu...jgn2 mrk itu benci tp rindu ustadz😁...,PrincessJeje17
941,"ust hanan attaki, luar biasa dakwah beliau di generasi muda. ceramah2nya tentang optimisme, semangat belajar, mencintai orang tua, iman dan amal sholeh, semangat belajar, generasi sholeh, cinta tanah air, taqwa, pernikahan, kisah sahabat, dll.

asik banget wahai sobat muda",MardaniAliSera
942,apa benar kajian ustadz hanan attaki diprotes dan dibatalkan oleh gp ansor tegal?,akmalsyah
943,"@kumparan mereka kan kumpulan orang bodoh,penjaga gereja,ksmi pun tak pernah dengar pengajian banser yg ada banser bubarkan pengajian",MustofaMd
944,@ustadtengkuzul anda ini ustadz apa provokator sih,Soemarsono
945,"@herrypradono @anto_winarno ustadz tomat, pendukung sebelah ...",DRan354
946,"@pemikir5 dulu banser itu anti pekai tapi sekarang berkomplot dg pekai,jil dan cinos",dalgonyes
947,"banser kota tegal tolak ceramah ustadz @hananattakilc 
https://t.co/m7c0arpdjs",idtodaydotco
948,"banser kota tegal tolak ceramah ustadz @hananattakilc 
https://t.co/llplwyigyt",putri_pejuang
949,"aku marah, dan membeberkan semua perlakuan ayah tiri ke ustadz tersebut. dan dia mulai melakukan mediasi terhadap aku. 
disamping aku mama membujuk aku supaya mau di ruqyah.",Chocomi65416923
950,"tingkah mama mulai memberatkan aku. hingga dia memanggil ustadz untuk meruqyah aku. katanya ada jin bersarang dalam tubuh aku.
padahal aku cuma menuntut keadilan aja..",Chocomi65416923
951,"@ekowboy2 dan beliau ustadz hanan g ngajarin nipu, bohongi rakyat, jual harga diri bangsa indonesia jadi jongos aseng asing !!!",Medina_adha
952,@shaqeerakhmad @hilmi28 banser anshor ormas islam terbesar. sudah terbukti sebelum kalian lahir !,Diti44668265
953,@ustadtengkuzul beeetuuul ustadz👍,hettymasrani
954,"https://t.co/awkxalxjl8 

minyak wangi kasturi-penjelasan ustadz zulkifli m ali
#minyakwangikasturi #minyakkasturijawara #parfumkasturijawara #ustadzulkifli",JawaraParfum
955,@remahan2roti @evialfa20 @timurkota @msapunya @fpi_isback @fpi_belaislam @hilmi_fpi banser inu sbenarnya siapa sih?  bukalah topengmu,iteng698
956,"@aa_ti_bdg yakin tub anak2 gank motor mau menyerang??gak yakin bgt 😀😀😀
urang sunda adab na geus luhur,erek ogen banser ajakan ngopi...",SutariUu111
957,"@ronavioleta @alissawahid semoga aja kelakuan banser ini tdk membuat umat yg berada diluar banser yg juga punya kekuatan lebih besar akan berbuat hal yg sama, kalau ini terjadi kita semua akan merugi",Aminuddinamir72
958,kalo mau dangdutan atau buka panti pijat insya allah dijagain banser :) https://t.co/qe2jpdnlv3,galihhitut
959,"kurang lembut apa si ust hanan attaki , dia yg mampu menggetarkan hati anak muda untuk berhijrah kok di anggap provokatif banser. https://t.co/ryrlsuzpca",azharhill10
960,"diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/nmiaafjzo9",AgustiAlfons
961,@kumparan emang pernah dengar ceramahnya ust hanan attaki ? paling cuma dangdutan,blangkoncuk
962,"ustadz hanan attaki mengajak pemuda untuk berhijrah dijalan allah kalian bubarkan pengajiannya di tegal! 

apakabar dengan jkt48 yang mengumbar aurat dan kemaksiatan di tegal kalian biarkan saja?",fathcreative_id
963,@si_ulpeh @jhonjhoni17 adik2 yg berhijab yg sholeha...moga kalian istiqomah ea...banser itu pngen ny kalian ikut mereka dangdutan..,palelo_Pitak7
964,"@pemikir5 saya dukung...... serius, basmi aja banser kayak preman, kerhanya jadi tukang palak",Bambang34706117
965,kronologi penolakan ustaz hanan attaki di tegal oleh gp ansor https://t.co/woirup0ovm,beritaislam_
966,"@ustadtengkuzul ya tuhan,  jdikan lah prabowo presiden, agar ustadz ini kembali ke fungsinya sebagai ustadz, atau setidaknya doi balik jdi vokalis 

😜",MrPaunk
967,ust. hanan attaki provokasi? 🤔🤔🤔 https://t.co/ty4wah6eht,krisnaaaaaaaaa_
968,kajian malam ini bareng ustadz muhammad romelan... https://t.co/oskgybyjzd,masjidmpd
969,"@ardy_zakaria sah! kolam hitam disebelah itu adalah tempat kodok kodok mencetak kecebong kecebong yang rasis bukan yang aware justice.
jangan bersedih ust hanan attaki, merekayg menolakmu itu hanya orang orang yg kesurupan yg tidak mendapat kesembuhan",MTimur2000
970,"diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/3yxhtl7nl0 lewat @repelitaonline",RepelitaOnline
971,"@zaki_elqattamy assalamualaikum ustadz,saya bella mahasiswi dari uin su, ustadz saya mau nanya,kitab apa yg membahas mengenai diskriminasi ya? saya memerlukan kitab untuk menjadi landasan skripsi saya &amp; smpai saat ini saya kesulitan utk menemukan kitab yg membahas soal materi sya",bellarizkia03
972,"agar ormas brenti bubarin pengajian, plis pak @jokowi hadiahkan 1 jatah mentri b/ yakult!

usul saya, jadi menkobijag dan hti (mentri koord bibit jagung dan hutan tanaman industri)

https://t.co/7ihrvixsww",kenshinov
973,"@iskandar__fauzi kemarin ustad felix sauw
skrg ust.hanan attaki
besok sp lagi,???

sdah parahkah negeri ini????",Astipramasty1
974,"@tofagarislurus di kampung saya jateng  lebaran kemaren banser ada dimana mana,....... jadi tukang parkir, pak ogah, satpam dangdutan dll, gimana dengan tempat sodara2.....?",Bambang34706117
975,@teladanrasul semoga ustadz @ustadtengkuzul bisa memahami hadist ini...,Annisa_Yacob
976,"sampe kapan dewasanya ormas nih sih? kelakuannya ngeselin banget. 

ini ormas atau preman sih? 

https://t.co/7ihrvixsww",kenshinov
977,kronologi penolakan ustaz hanan attaki di tegal oleh gp ansor https://t.co/kmmae4pbhv,ngopipanas
978,"@mcaops subhanallah, kezaliman harus dilawan, menegakkan amar mar'uf nahimunkar, jadi ingat luka lamaoknum banser pembakar bendera tauhid dihukum 6 hari...,?",Hmmurahmurahhm2
979,kronologi penolakan ustaz hanan attaki di tegal oleh gp ansor https://t.co/40q7hgh9fy,moslimcommunity
980,"ceramahnya dibeberapa tempat.
ada lg banser menghalangi/melarang ustad-ustad mau ceramah. akan berhadapan dgn masa islam.",EdyKaramoy
981,"@lexyon16 @emmy8412 @ustadtengkuzul bukannya kamu yg suka nyinyirin ustadz tengku? otak, mana otak?",Adjiebolangkid
982,"segala macam sebutan ""ustadz, ulama, kyai, pendeta, bhiksu, sesepuh"" yg masih skedar bikinan sesamamu itu ga perlu kau banggakan.
itu label² yg bukan wilayah manusia u/ bisa tentukan kebenaranya. 
jk tak sesuai wadah ""sebutan"" dg isi, agamamu ikut menjadi korban ketololanmu.",RelunghatiQ
983,ngapain pula aku nonton . bagusan nengok ustadz abdul somad di yutub.  #matikantvadajae,BasriSolin
984,"gp ansor itu siapa sih?, polisi bukan, tapi bisa seenaknya memutuskan seseorang meresahkan apa tidak?. 

jika kalian mengaku paling toleran, masa gak mau tabbayun dulu. ustadz hanan attaki ceramah aja belum dibilang ceramahnya meresahkan. 

https://t.co/fgaizgd2b9",Gambio7
985,"ini diskriminasi bukan? ustadz hanan attaki sudah jadi ""second class citizen""? https://t.co/7xqcgoif3i",afifahafra79
986,"@vikingcimahifc demi allah mang selama saya ngiring kajian kajian pernah beberapa sareng ustad hanan attaki oge, beliau blm pernah tuh mengajak jemaahnya untuk radikal atau memprovokator.",agunsetiawn
987,@ustadtengkuzul siap ustadz. jangan dengarkan bising suara katak...,SlametSupardi15
988,"padahal ustad hanan attaki gak pernah rebut lapak jaga gereja elu dan gak pernah larang dangdutan elu, tp kok elu @gpansor_satu sensi banget ya sama acaranya ?! 😂
~
kronologi penolakan ustaz hanan attaki di tegal oleh gp ansor https://t.co/sxvw1casqq",TanpaWaj4h___
989,@masayaharuhi @hasmi_bakhtiar lg pula ust hanan attaki sdh minta maaf atas kekhilafannya.,petruk_20
990,"diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/lncfx75ovm",Adiygung
991,sampai kapan jokowi mendiamkan ulah ormas yang menolak ustadz ? berangus kebebasan ? https://t.co/tidjmv6le0 https://t.co/7thsmlnmkd,sarapan_seru
992,"#beritaislam diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/p0r2afpopt #beritaislam",TaufikR03
993,"@stakof ustadz abdul somad, felix siauw dan ustadz hanan attaki juga terkenal gara gara sosmed dll.",bendatumpul100
994,"#beritaislam: diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/wh20aqtvpz",MajalahDrise
995,"jangan suka bohon 😥  -  barakallah ustadz adi hidayat

free save, share, and repost
#kehidupanislami

go follow &gt;&gt;&gt;
follow ➡ @khdpnislami
follow ➡ https://t.co/c3thfmxth5
follow ➡ izzuddinmuslimstore
follow ➡… https://t.co/f2dstd3iux",khdpnislami
996,"diprotes gp ansor, pengajian ustadz hanan attaki di tegal dibatalkan https://t.co/m5wsh05eqy https://t.co/drvoo2cens",BERITATERKINIco
997,"@lukmansaifuddin ummat islam harus bersabar lagi...pengajian ditolak banser dan
pemerintah diam saja",banditnegara
998,@ronavioleta bukannya selama ini mereka menciptakan kegaduhan ???  saya blom pernah mendengar setelah ust. hanan attaki berceramah timbul tindakan  anarkis??? malah kalian yg menciptakan kegaduhan....,tyopray
999,"@kumparan kalau pematerinya si abu bangsat dan tokoh syiah,malah dilindungi bahkan dikawal.
benar² sudah rusak pa ansor dan pa banser ini.",mas_jae19
1000,"@mas__piyuuu giliran ibu bawa anjing di belanya sampai pakai dalil palsu demi membela si kafir , pas ustadz dan ulama yang masuk mesjid mereka usir !! sebaiknya banser di bubarkan saja gak ada faedahnya !! cuma orang munafik saja yg berkedok islam tapi membenci sesama muslim ckckc",kmrh_1783
1001,ketika anjing dianggap lebih mulia dr ustadz... https://t.co/7j6u7uvslz,ruribuwi
1002,"@pemikir5 astagfirullah, terus siapa yang boleh bicara banser??? , uu memberi kebebasan,, kok kalian ribut dan ribet sih.... banser harus di bubarin... apa cuma dang dutan yg boleh kan oleh banser ??? gile loe ndro.... 😊",D002832
1003,"@alamsyahrubby @ustadtengkuzul lah ngetwitnya aje kasar begitu, yakin tuh ustadz? atau dajjal? beda tifis sih.",KeanOeReefs
1004,"karena diprotes gp anshor, pengajian ustadz hanan attaki batal | baca : https://t.co/5ml1ikno7t https://t.co/gbxk0sp497",visimuslim_
1005,@hilmi28 ustadz abu janda buakaka😂😂😂,rezaasyahnakri
1006,"@haikal_hassan nah, begini khan lebih pantas. anda fasih sekali klo jualan, gak perlu berlagak menjadi ustadz, krn ustadz itu ilmu nya harus mumpuni dan qualified, terutama akhlaknya. sales itu pekerjaan mulia jika diniatkan ibadah.",tb_danisworo
1007,"jangan berlebihan gus ansor.. ayo podo seduluran kabeh.

https://t.co/0o99iyhl6c",farismilz
1008,"reposted from video.islam (get_regrann)  -  semoga bermanfaat ya sahabat.
.
.
. ""jadikan dirimu bermanfaat untuk orang lain
memburu amal jariah""
•
.
. 👤source : ustadz handy bonny 
follow wanitasaleha video.islam… https://t.co/5vmre5zizk",tyoarifsalam
1009,"mana toleransi nya? ingatlah syiir tanpo waton nya gusdur ... ""kafir e dewe gak digatekke"" cobalah gp ansor introspeksi diri  
https://t.co/gxtxfnuyem",Reza_duamangat
1010,@ustadtengkuzul sekarang udah jelas pak ustadz siapa” yng pro pki dn sekuler di lihat dari” komen2 cebong selalu nyerang pribadi ustadz dan tau mau kalau generasi kita di cekokin sama cebu2 yng di impor dr negeri komunis.,dbuldansjah
1011,"@gani27 @bangpino__ @yamtotl @bansersatkornas @gp_ansornu sorry salah kira, dikirain seluruh p jawa sdh dimiliki oleh banser.. ternyata yg tengah ama timur doang....",XIIIdenmah
1012,"acara sharing time ustadz hanan attaki di tegal dibatalkan, ada apa? https://t.co/85rdlchexs",tribunjateng
1013,"ansor &amp; banser kota tegal tolak ceramah ustadz hanan attaqi

https://t.co/t0c5y6v3ke .",vitha_mu
1014,"@setyawati0214 @wahabislokal @taa_gus kayak gitu kok ustadz, mbelgedss",BTrisiyo
1015,"live di youtube tafaqquh video | kuliah subuh 08/07/2019 kajian ""membangun kerohanian"" bersama ustadz dr. musthafa umar, lc. ma

tema: al-quran penyembuh penyakit

disiarkan langsung dari masjid arrahman pekanbaru, riau. 

https://t.co/syimp0pjv4

@infopku",tafaqquhonline
1016,@ustadtengkuzul otak ustadz satu ni isinya kotoran....,rifaiaja14
1017,"@ustadtengkuzul tanda2 akhir jaman ustadz, umat terseleksi alam",Tuti24661636
1018,@hasmi_bakhtiar hanan attaki... pernah menghina rasulullah saw... kok masih di beri panggung?? situ waras??,4L1B4115SER
1019,@pemikir5 mulai cari gara2 lg banser,HajjNanang
1020,"bagaimana cara mendapatkan muroqobah?
-senantiasa mengevaluasi diri &amp; memperhatikan diri  kita disetiap keadaan
-dan bicaralah terus dalam hati bahwa allah selalu melihat,mendengar, dan mengetahui segalanya.
-ustadz muhammad nuzul dzikri",diffazzhrr
1021,"aduuub... harusnya ada yg buat acara dangudtan dlu di sekitar sana. biar ""mereka""jaga itu acara dangudtan. nah setelah pecah fokus baru itu pengajian dihotel dimulai... https://t.co/ohvsgnr0ut",Gomu_Gomuu
1022,@dr_koko28 karena ustad hanan attaki bukan bagian dari kelompok mereka....,AutoPratama
1023,"@ustadtengkuzul terima kasih pelajaran nya pak ustadz...
akun2 pki buzzer yg menghujat gak usah di hiraukan...
anggap aja batu di kali...atau 🐸🐸🐸
buat 🐸🐸🐸dan pki 👇👇 https://t.co/ibzbbffv3y",rezyans
1024,@ronavioleta @alissawahid mrk itu pki berbaju banser / banser berpaham komunis sih ???,ERNA_HAN18
1025,@ustadtengkuzul yg tahu pki hanya pengikut pki macam ustadz gadungan ini !!,tbowos
1026,"@mhd_hbibi kata ustadz kmren rabu sih, emang gangguan setan tuh. kalo mau masuk rumah salam dulu &amp; baca ayat kursi sblm tidur",pisanksoklat
1027,"astagfirullah...😭😭
https://t.co/fhdjuco3dj",handoko_iwan
1028,"maka ikutilah ustadz2 yg dipersekusi banser.
😄 https://t.co/srlcqekvvh",NurSari_Azalea_
